source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source
mesh	C567831	Emery-Dreifuss Muscular Dystrophy 4	skos:exactMatch	doid	DOID:0070249	autosomal dominant Emery-Dreifuss muscular dystrophy 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567833	Optic Atrophy 7	skos:exactMatch	doid	DOID:0111437	optic atrophy 7	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567847	Hypomyelination, Global Cerebral	skos:exactMatch	doid	DOID:0080349	early infantile epileptic encephalopathy 39	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567854	Retinitis Pigmentosa 42	skos:exactMatch	doid	DOID:0110386	retinitis pigmentosa 42	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567855	Cutis Laxa, Autosomal Recessive, Type IIB	skos:exactMatch	doid	DOID:0070137	autosomal recessive cutis laxa type IIB	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567863	Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi	skos:exactMatch	doid	DOID:0080351	CLOVES syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567877	Cardiomyopathy, Dilated, 1BB	skos:exactMatch	doid	DOID:0110458	dilated cardiomyopathy 1BB	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C570377	Benign Pseudohypertrophic Muscular Dystrophy	skos:exactMatch	doid	DOID:9883	Becker muscular dystrophy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C571912	Inhalation anthrax	skos:exactMatch	doid	DOID:0050160	inhalation anthrax	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C579880	Actin-Accumulation Myopathy	skos:exactMatch	doid	DOID:0110927	nemaline myopathy 3	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C579932	Autosomal Dominant Nocturnal Frontal Lobe Epilepsy	skos:exactMatch	doid	DOID:0060681	autosomal dominant nocturnal frontal lobe epilepsy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C579991	Chromosome 3-Linked Frontotemporal Dementia	skos:exactMatch	doid	DOID:0111227	chromosome 3-linked frontotemporal dementia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C580102	Fatty Acid Hydroxylase-Associated Neurodegeneration	skos:exactMatch	doid	DOID:0110786	hereditary spastic paraplegia 35	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C580162	Hereditary Sensory and Autonomic Neuropathy Type Ie	skos:exactMatch	doid	DOID:0070158	hereditary sensory neuropathy type 1E	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C580192	Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-Linked Syndrome	skos:exactMatch	doid	DOID:0090110	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C580241	Larsen Syndrome	skos:exactMatch	doid	DOID:14764	Larsen syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C580334	Nonsyndromic Deafness	skos:exactMatch	doid	DOID:0050563	nonsyndromic deafness	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C580365	Pdgfrb-Associated Chronic Eosinophilic Leukemia	skos:exactMatch	doid	DOID:0111344	myeloproliferative disorder with eosinophilia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C580439	Short Qt Syndrome	skos:exactMatch	doid	DOID:0050793	short QT syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C580457	Spastic Paraplegia Type 7	skos:exactMatch	doid	DOID:0110816	hereditary spastic paraplegia 7	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C580458	Spastic Paraplegia Type 8	skos:exactMatch	doid	DOID:0110823	hereditary spastic paraplegia 8	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000067208	Shellfish Hypersensitivity	skos:exactMatch	doid	DOID:0060495	shellfish allergy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000071017	Hyperekplexia	skos:exactMatch	doid	DOID:0060695	hyperekplexia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000075122	Smoldering Multiple Myeloma	skos:exactMatch	doid	DOID:9551	smoldering myeloma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000077733	Immunoglobulin G4-Related Disease	skos:exactMatch	doid	DOID:0080356	IgG4-related disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000080345	Familial Exudative Vitreoretinopathies	skos:exactMatch	doid	DOID:0050535	exudative vitreoretinopathy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000080362	Stargardt Disease	skos:exactMatch	doid	DOID:0050817	Stargardt disease	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D000080874	Synucleinopathies	skos:exactMatch	doid	DOID:0050890	synucleinopathy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000151	Acinetobacter Infections	skos:exactMatch	doid	DOID:3091	Acinetobacter infectious disease	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D000275	Adjustment Disorders	skos:exactMatch	doid	DOID:507	adjustment disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000312	Adrenal Hyperplasia, Congenital	skos:exactMatch	doid	DOID:0050811	congenital adrenal hyperplasia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000564	Ameloblastoma	skos:exactMatch	doid	DOID:0050894	ameloblastoma	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D000698	Analgesia	skos:exactMatch	doid	DOID:0060145	pain agnosia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D000793	Angioid Streaks	skos:exactMatch	doid	DOID:979	angioid streaks of choroid	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D001010	Anxiety, Separation	skos:exactMatch	doid	DOID:10685	separation anxiety disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D001117	Arenaviridae Infections	skos:exactMatch	doid	DOID:3944	Arenaviridae infectious disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D001165	Arteriovenous Malformations	skos:exactMatch	doid	DOID:11294	arteriovenous malformation	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D001176	Arthrogryposis	skos:exactMatch	doid	DOID:0050646	distal arthrogryposis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D001327	Autoimmune Diseases	skos:exactMatch	doid	DOID:417	autoimmune hypersensitivity disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D001342	Autonomic Nervous System Diseases	skos:exactMatch	doid	DOID:11465	autonomic nervous system disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D001906	Botulism	skos:exactMatch	doid	DOID:0050352	foodborne botulism	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D002285	Carcinoma, Intraductal, Noninfiltrating	skos:exactMatch	doid	DOID:0060074	ductal carcinoma in situ	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D002294	Carcinoma, Squamous Cell	skos:exactMatch	doid	DOID:3151	skin squamous cell carcinoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D002690	Chlamydia Infections	skos:exactMatch	doid	DOID:11263	chlamydia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D002805	Chondrocalcinosis	skos:exactMatch	doid	DOID:1156	chondrocalcinosis	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D002819	Chorea	skos:exactMatch	doid	DOID:12859	choreatic disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D002925	Ciliary Motility Disorders	skos:exactMatch	doid	DOID:0060340	ciliopathy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D003141	Communicable Diseases	skos:exactMatch	doid	DOID:0050117	disease by infectious agent	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D003865	Depressive Disorder, Major	skos:exactMatch	doid	DOID:1470	major depressive disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D005350	Fibroma	skos:exactMatch	doid	DOID:0050871	fibroma	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D005910	Glioma	skos:exactMatch	doid	DOID:0060108	brain glioma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D006111	Graves Disease	skos:exactMatch	doid	DOID:10719	toxic diffuse goiter	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D006504	Hepatic Veno-Occlusive Disease	skos:exactMatch	doid	DOID:0080177	hepatic veno-occlusive disease	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D006833	Hydrarthrosis	skos:exactMatch	doid	DOID:528	hydrarthrosis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D006848	Testicular Hydrocele	skos:exactMatch	doid	DOID:9912	hydrocele	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D006871	Hydrophthalmos	skos:exactMatch	doid	DOID:11211	buphthalmos	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D007008	Hypokalemia	skos:exactMatch	doid	DOID:4500	hypokalemia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D007078	Ileal Neoplasms	skos:exactMatch	doid	DOID:10153	ileum cancer	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D007154	Immune System Diseases	skos:exactMatch	doid	DOID:2914	immune system disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D007172	Erectile Dysfunction	skos:exactMatch	doid	DOID:1875	impotence	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D007645	Keratoderma, Palmoplantar	skos:exactMatch	doid	DOID:3390	palmoplantar keratosis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D007865	Leeches	skos:exactMatch	doid	DOID:11079	leech infestation	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D008178	Lupus Erythematosus, Cutaneous	skos:exactMatch	doid	DOID:0050169	cutaneous lupus erythematosus	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D008258	Waldenstrom Macroglobulinemia	skos:exactMatch	doid	DOID:9080	macroglobulinemia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D008527	Medulloblastoma	skos:exactMatch	doid	DOID:0060104	cerebellar medulloblastoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D008588	Meningocele	skos:exactMatch	doid	DOID:1088	meningocele	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D009081	Mucolipidoses	skos:exactMatch	doid	DOID:0080488	mucolipidosis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D009110	Munchausen Syndrome	skos:exactMatch	doid	DOID:1766	factitious disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D009135	Muscular Diseases	skos:exactMatch	doid	DOID:0080000	muscular disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D009377	Multiple Endocrine Neoplasia	skos:exactMatch	doid	DOID:3125	multiple endocrine neoplasia	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D009436	Neural Tube Defects	skos:exactMatch	doid	DOID:0080074	neural tube defect	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D009878	Ophthalmia Neonatorum	skos:exactMatch	doid	DOID:9699	ophthalmia neonatorum	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010032	Otitis Externa	skos:exactMatch	doid	DOID:9463	otitis externa	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010040	Otosclerosis	skos:exactMatch	doid	DOID:12185	otosclerosis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010048	Ovarian Cysts	skos:exactMatch	doid	DOID:5119	ovarian cyst	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D010144	Paget's Disease, Mammary	skos:exactMatch	doid	DOID:3443	mammary Paget's disease	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D010178	Pancoast Syndrome	skos:exactMatch	doid	DOID:4876	trachea carcinoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010182	Pancreatic Diseases	skos:exactMatch	doid	DOID:26	pancreas disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010272	Parasitic Diseases	skos:exactMatch	doid	DOID:1398	parasitic infectious disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010392	Pemphigus	skos:exactMatch	doid	DOID:0060851	pemphigus vulgaris	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010409	Penile Diseases	skos:exactMatch	doid	DOID:1529	penile disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010523	Peripheral Nervous System Diseases	skos:exactMatch	doid	DOID:574	peripheral nervous system disease	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D010554	Personality Disorders	skos:exactMatch	doid	DOID:1510	personality disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010673	Pheochromocytoma	skos:exactMatch	doid	DOID:0050892	adrenal gland pheochromocytoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010900	Pituitary Diseases	skos:exactMatch	doid	DOID:53	pituitary gland disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D010998	Pleurisy	skos:exactMatch	doid	DOID:10247	pleurisy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D011018	Pneumonia, Pneumococcal	skos:exactMatch	doid	DOID:0040084	Streptococcus pneumonia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D011030	Pneumothorax	skos:exactMatch	doid	DOID:1673	pneumothorax	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D011470	Prostatic Hyperplasia	skos:exactMatch	doid	DOID:11132	prostatic hypertrophy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D011618	Psychotic Disorders	skos:exactMatch	doid	DOID:2468	psychotic disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D011625	Pterygium	skos:exactMatch	doid	DOID:0002116	pterygium	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D011625	Pterygium	skos:exactMatch	doid	DOID:10526	conjunctival pterygium	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D011900	Ranula	skos:exactMatch	doid	DOID:12904	mucocele of salivary gland	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D011906	Rat-Bite Fever	skos:exactMatch	doid	DOID:13238	Haverhill fever	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D012140	Respiratory Tract Diseases	skos:exactMatch	doid	DOID:1579	respiratory system disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D012214	Rheumatic Heart Disease	skos:exactMatch	doid	DOID:0050827	rheumatic heart disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D012373	Rocky Mountain Spotted Fever	skos:exactMatch	doid	DOID:0050052	Rocky Mountain spotted fever	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D012466	Salivary Gland Diseases	skos:exactMatch	doid	DOID:10854	salivary gland disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D012480	Salmonella Infections	skos:exactMatch	doid	DOID:0060859	salmonellosis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D012509	Sarcoma	skos:exactMatch	doid	DOID:1115	sarcoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D012625	Sebaceous Gland Diseases	skos:exactMatch	doid	DOID:9098	sebaceous gland disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D012852	Sinusitis	skos:exactMatch	doid	DOID:0050127	sinusitis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D012893	Sleep Wake Disorders	skos:exactMatch	doid	DOID:535	sleep disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D013122	Spinal Diseases	skos:exactMatch	doid	DOID:0060564	spinal disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D013375	Substance Withdrawal Syndrome	skos:exactMatch	doid	DOID:0060001	withdrawal disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D013589	Syphilis, Cardiovascular	skos:exactMatch	doid	DOID:9880	cardiovascular syphilis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D013622	Taeniasis	skos:exactMatch	doid	DOID:0050596	taeniasis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D013896	Thoracic Diseases	skos:exactMatch	doid	DOID:0060118	thoracic disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D014005	Tinea	skos:exactMatch	doid	DOID:8913	dermatophytosis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D014006	Tinea Capitis	skos:exactMatch	doid	DOID:4337	tinea capitis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D014103	Torticollis	skos:exactMatch	doid	DOID:0050840	cervical dystonia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D014189	Transsexualism	skos:exactMatch	doid	DOID:10919	transsexualism	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D014392	Tuberculosis, Ocular	skos:exactMatch	doid	DOID:0070344	ocular tuberculosis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D014406	Tularemia	skos:exactMatch	doid	DOID:2123	tularemia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D014570	Urologic Diseases	skos:exactMatch	doid	DOID:18	urinary system disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D014806	Vitamin B 12 Deficiency	skos:exactMatch	doid	DOID:0050731	vitamin B12 deficiency	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D015266	Carcinoma, Merkel Cell	skos:exactMatch	doid	DOID:3965	Merkel cell carcinoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D015467	Leukemia, Neutrophilic, Chronic	skos:exactMatch	doid	DOID:0080187	chronic neutrophilic leukemia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D015477	Leukemia, Myelomonocytic, Chronic	skos:exactMatch	doid	DOID:0080188	chronic myelomonocytic leukemia	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D015840	Oculomotor Nerve Diseases	skos:exactMatch	doid	DOID:562	third cranial nerve disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D016411	Lymphoma, T-Cell, Peripheral	skos:exactMatch	doid	DOID:0050749	peripheral T-cell lymphoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D016553	Purpura, Thrombocytopenic, Idiopathic	skos:exactMatch	doid	DOID:1587	thrombocytopenia due to platelet alloimmunization	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D017085	alpha-Thalassemia	skos:exactMatch	doid	DOID:0110031	hemoglobin H disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D017681	Hypereosinophilic Syndrome	skos:exactMatch	doid	DOID:396	Loeffler endocarditis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D017728	Lymphoma, Large-Cell, Anaplastic	skos:exactMatch	doid	DOID:0050744	anaplastic large cell lymphoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D018192	Lymphangioleiomyomatosis	skos:exactMatch	doid	DOID:3319	lymphangioleiomyomatosis	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D018253	Adenoma, Villous	skos:exactMatch	doid	DOID:0050869	villous adenoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D018275	Carcinoma, Lobular	skos:exactMatch	doid	DOID:0050938	breast lobular carcinoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D018288	Carcinoma, Small Cell	skos:exactMatch	doid	DOID:0050685	small cell carcinoma	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D018293	Cystadenoma, Serous	skos:exactMatch	doid	DOID:5746	ovarian serous cystadenocarcinoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D018442	Lymphoma, B-Cell, Marginal Zone	skos:exactMatch	doid	DOID:0050748	marginal zone B-cell lymphoma	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D018442	Lymphoma, B-Cell, Marginal Zone	skos:exactMatch	doid	DOID:0050909	MALT lymphoma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D018798	Anemia, Iron-Deficiency	skos:exactMatch	doid	DOID:11758	iron deficiency anemia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D020018	Sexual Dysfunctions, Psychological	skos:exactMatch	doid	DOID:10132	psychosexual disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D020176	Tyrosinemias	skos:exactMatch	doid	DOID:9275	tyrosinemia	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D020237	Alexia, Pure	skos:exactMatch	doid	DOID:0060156	visual verbal agnosia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D020315	Latex Hypersensitivity	skos:exactMatch	doid	DOID:0060532	latex allergy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D020423	Median Neuropathy	skos:exactMatch	doid	DOID:571	median neuropathy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D020433	Trigeminal Nerve Diseases	skos:exactMatch	doid	DOID:561	trigeminal nerve disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D020435	Glossopharyngeal Nerve Diseases	skos:exactMatch	doid	DOID:3418	glossopharyngeal nerve disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D029597	Romano-Ward Syndrome	skos:exactMatch	doid	DOID:0110644	long QT syndrome 1	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D034801	Mastocytoma	skos:exactMatch	doid	DOID:3664	mast cell neoplasm	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D052878	Urolithiasis	skos:exactMatch	doid	DOID:0080653	urolithiasis	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D053201	Urinary Bladder, Overactive	skos:exactMatch	doid	DOID:12144	low compliance bladder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D053306	Hyper-IgM Immunodeficiency Syndrome	skos:exactMatch	doid	DOID:0080544	hyper IgM syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D053546	Keratoderma, Palmoplantar, Epidermolytic	skos:exactMatch	doid	DOID:0080223	epidermolytic palmoplantar keratoderma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D055732	Pulmonary Aspergillosis	skos:exactMatch	doid	DOID:0050153	pulmonary aspergilloma	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D055959	Intervertebral Disc Degeneration	skos:exactMatch	doid	DOID:90	degenerative disc disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D057215	Body Dysmorphic Disorders	skos:exactMatch	doid	DOID:0060163	body dysmorphic disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D059905	Endocarditis, Non-Infective	skos:exactMatch	doid	DOID:0060068	marantic endocarditis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D062685	Steatocystoma Multiplex	skos:exactMatch	doid	DOID:0111556	steatocystoma multiplex	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D064726	Triple Negative Breast Neoplasms	skos:exactMatch	doid	DOID:0060081	triple-receptor negative breast cancer	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D065626	Non-alcoholic Fatty Liver Disease	skos:exactMatch	doid	DOID:0080208	non-alcoholic fatty liver disease	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D065631	Rhinitis, Allergic	skos:exactMatch	doid	DOID:4481	allergic rhinitis	manually_reviewed	orcid:0000-0001-9439-5346
mesh	D065632	Chikungunya Fever	skos:exactMatch	doid	DOID:0050012	chikungunya	manually_reviewed	orcid:0000-0003-1307-2508
mesh	D065646	Thyroid Carcinoma, Anaplastic	skos:exactMatch	doid	DOID:0080522	thyroid gland anaplastic carcinoma	manually_reviewed	orcid:0000-0003-1307-2508
